spain,day,month,year,hour,day_of_week,week_of_year,day_of_year,is_weekend,is_month_beginning,is_month_end,summer,spring,winter,fall,is_matchday,quarter,day_or_night,season_category,is_bad_weather,is_good_weather,is_holiday,days_to_next_holiday,days_since_last_holiday,lag_1,lag_3,lag_6,lag_12,lag_24,lag_48,lag_96,lag_192,lag_384,moving_avg_1,moving_avg_3,moving_avg_6,moving_avg_12,moving_avg_24,moving_avg_48,moving_avg_96,moving_avg_192,moving_avg_384,exp_moving_avg_1,exp_moving_avg_3,exp_moving_avg_6,exp_moving_avg_12,exp_moving_avg_24,exp_moving_avg_48,exp_moving_avg_96,exp_moving_avg_192,exp_moving_avg_384,rolling_std_3,rolling_std_6,rolling_std_12,rolling_std_24,rolling_std_48,rolling_std_96,rolling_std_192,rolling_std_384,lag_diff_1,lag_diff_3,lag_diff_6,lag_diff_12,lag_diff_24,lag_diff_48,lag_diff_96,lag_diff_192,lag_diff_384,cumulative_sum,cumulative_mean
226.55,5,12,2022,22,0,49,339,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,33,241.37,240.95,215.01,222.44,196.41,135.87,151.03,135.0,114.01,226.55,237.83333333333334,235.54333333333332,226.59083333333334,207.92125,197.8325,160.858125,146.07057291666666,127.25893229166667,226.55,233.62701045245512,232.95014169676327,226.72926084860268,215.45985519759552,197.72918280372426,176.45141335576275,156.27164896791857,138.8299659932597,9.99581078919826,9.398714096449323,11.509552126452576,29.509297475541707,30.72758269532266,45.367332307045835,41.61248324061147,43.81946408319572,-14.819999999999993,-14.399999999999977,11.54000000000002,4.110000000000014,30.140000000000015,90.68,75.52000000000001,91.55000000000001,112.54,134040.4899999997,118.83022163120566
213.74,5,12,2022,23,0,49,339,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,33,226.55,245.58,221.61,221.61,180.76,131.25,134.26,108.0,110.0,213.74,227.22,234.23166666666665,225.93499999999997,209.29541666666668,199.5510416666667,161.68604166666668,146.62130208333335,127.52908854166668,213.74,223.68350522622757,227.46152978340234,224.73091302574073,215.32226678178787,198.38268554642937,177.22025019378825,156.8671759216189,139.21910902706094,13.827179755832622,11.938206593403951,12.031555102389387,28.952114134590087,29.192946046808377,45.60144728726286,41.805264841318596,44.0320551102825,-12.810000000000002,-31.840000000000003,-7.8700000000000045,-7.8700000000000045,32.98000000000002,82.49000000000001,79.48000000000002,105.74000000000001,103.74000000000001,134254.2299999997,118.914286979628
156.51,6,12,2022,0,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,213.74,241.37,237.2,215.0,220.69,180.95,120.0,99.91,94.0,156.51,198.9333333333333,220.78333333333333,221.06083333333333,206.62125,199.041875,162.06635416666668,146.91609375,127.691875,156.51,190.09675261311378,207.18966413100168,214.23538794485754,210.61728543924485,196.67359634045266,176.79323472587507,156.86347461673165,139.30893183730996,37.29381226602358,33.64313996443818,23.369575970920405,30.761359628528517,29.732427004173932,45.40193824102334,41.673504556774915,44.02332329418378,-57.23000000000002,-84.86000000000001,-80.69,-58.49000000000001,-64.18,-24.439999999999998,36.50999999999999,56.599999999999994,62.50999999999999,134410.7399999997,118.94755752212389
153.12,6,12,2022,1,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,156.51,226.55,240.95,217.6,175.4,175.0,115.2,92.37,79.5,153.12,174.45666666666668,206.145,215.6875,205.69291666666663,198.58604166666666,162.46135416666667,147.2325,127.88359375,153.12,171.6083763065569,191.7411886650012,204.8330205687256,206.0175026041053,194.89589853063825,176.3051267933828,156.82468213365672,139.38067764594732,34.062563516761074,41.34066218627965,30.548046842786945,32.05358468444988,30.27169253782534,45.15418303452496,41.487401607555704,43.97317943069896,-3.3899999999999864,-73.43,-87.82999999999998,-64.47999999999999,-22.28,-21.879999999999995,37.92,60.75,73.62,134563.8599999997,118.97777188328911
148.21,6,12,2022,2,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,153.12,213.74,245.58,221.71,161.4,175.0,110.23,90.0,65.37,148.21,152.61333333333332,189.91666666666666,209.5625,205.14333333333332,198.02791666666667,162.85697916666666,147.53567708333333,128.09932291666667,148.21,159.90918815327845,179.30370618928657,196.1217866350755,201.39290239577687,192.99035165183668,175.72584582857078,156.73541081620948,139.42654425557876,4.173132316780406,41.87229139498742,36.095542188878476,32.94667426201843,30.955058154599392,44.85713980885509,41.279142110285754,43.868771118369814,-4.909999999999997,-65.53,-97.37,-73.5,-13.189999999999998,-26.789999999999992,37.980000000000004,58.21000000000001,82.84,134712.0699999997,119.00359540636043
148.21,6,12,2022,3,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,148.21,156.51,241.37,214.9,159.98,170.95,110.0,86.18,63.4,148.21,149.84666666666666,174.39000000000001,204.005,204.65291666666667,197.55416666666667,163.255,147.85875,128.32018229166667,148.21,154.05959407663923,170.4197901352047,188.75074253737156,197.13827020411472,191.16258219665966,175.15850880117756,156.64706459013476,139.47217259710823,2.834789821724681,35.81055766111512,40.10982706610367,33.72653612438263,31.54664650440327,44.551678992521296,41.03846375450551,43.75553268372643,0.0,-8.299999999999983,-93.16,-66.69,-11.769999999999982,-22.73999999999998,38.21000000000001,62.03,84.81,134860.27999999968,119.0293733451015
148.75,6,12,2022,4,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,148.21,153.12,226.55,215.01,157.0,168.0,110.23,79.58,65.0,148.75,148.39,161.42333333333332,198.48333333333335,204.30916666666667,197.15312500000002,163.65625,148.21901041666666,128.53828124999998,148.75,151.4047970383196,164.22842152514622,182.5967821470067,193.26720858778555,189.43145639271438,174.6140034650708,156.56522972391573,139.5203691030973,0.3117691453926583,25.8453768915584,42.91950167747105,34.27099304795186,32.04871638523935,44.24147111977785,40.73844482120264,43.64768242842206,0.539999999999992,-4.3700000000000045,-77.80000000000001,-66.25999999999999,-8.25,-19.25,38.519999999999996,69.17,83.75,135009.02999999968,119.05558201058201
153.22,6,12,2022,5,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,148.75,148.21,213.74,221.61,159.97,168.0,115.98,77.1,66.52,153.22,150.05999999999997,151.33666666666667,192.78416666666666,204.02791666666667,196.84520833333337,164.04416666666665,148.61546875000002,128.7640625,153.22,152.31239851915979,161.08315823224729,178.07727720131336,190.0634319007627,187.9534377644403,174.17288999156418,156.5305641309218,139.59153601684744,2.74992727176935,3.45640082552469,44.093991027088784,34.67599407423302,32.40380664462243,43.98153707533201,40.411787920364326,43.5501683713879,4.469999999999999,5.009999999999991,-60.52000000000001,-68.39000000000001,-6.75,-14.780000000000001,37.239999999999995,76.12,86.7,135162.24999999968,119.08568281938327
148.21,6,12,2022,6,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,153.22,148.21,156.51,237.2,162.17,176.36,124.98,88.6,89.99,148.21,150.05999999999997,149.95333333333335,185.36833333333334,203.44625,196.25875,164.28614583333334,148.9259375,128.91567708333335,148.21,150.26119925957988,157.40511302303378,173.48231147803438,186.7151573487017,186.33125663119782,173.63757267215047,156.44434066842518,139.63630725831837,2.74992727176935,2.5005812657632256,43.423114463347595,35.51558112599881,33.0311088459919,43.82798587708199,40.17659369324265,43.51615839335789,-5.009999999999991,0.0,-8.299999999999983,-88.98999999999998,-13.95999999999998,-28.150000000000006,23.230000000000004,59.610000000000014,58.22000000000001,135310.45999999967,119.1113204225352
131.3,6,12,2022,7,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,148.21,148.75,153.12,240.95,220.06,176.51,139.51,98.91,98.0,131.3,144.2433333333333,146.31666666666666,176.23083333333332,199.74791666666667,195.31687499999998,164.200625,149.09463541666665,129.00239583333334,131.3,140.78059962978995,149.946509302167,166.99272509679832,182.28194476080554,184.08508289114891,172.7646330294257,156.1837775526902,139.59300176606737,11.48574914114648,7.6135607088064505,42.182904434322325,38.22814817464128,34.22907468595086,43.88481324204884,40.03322727098426,43.487559578679736,-16.909999999999997,-17.44999999999999,-21.819999999999993,-109.64999999999998,-88.75999999999999,-45.20999999999998,-8.20999999999998,32.390000000000015,33.30000000000001,135441.75999999966,119.1220404573439
132.0,6,12,2022,8,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,131.3,153.22,148.21,245.58,225.01,176.72,139.71,120.0,100.0,132.0,137.17,143.615,166.76583333333335,195.87250000000003,194.38520833333334,164.1203125,149.15713541666665,129.08572916666668,132.0,136.39029981489497,144.81893521583356,161.60922892806013,178.2593891799411,181.95916114048975,171.92412513191175,155.93316845887995,139.55355760104885,9.567324599908044,9.45959565732127,37.71350938525259,40.21850917717852,35.33671100479703,43.937128465525426,39.9969175726259,43.4624913163655,0.6999999999999886,-21.22,-16.210000000000008,-113.58000000000001,-93.00999999999999,-44.72,-7.710000000000008,12.0,32.0,135573.75999999966,119.1333567662566
142.11,6,12,2022,9,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,132.0,148.21,148.21,241.37,226.14,184.01,121.0,98.91,102.06,142.11,135.13666666666666,142.59833333333333,158.49416666666667,192.37125,193.51229166666667,164.34020833333332,149.38213541666667,129.19002604166667,142.11,139.2501499074475,144.0449537255954,158.60934755451242,175.3674380455458,180.33266476740852,171.30940090238778,155.78992318987602,139.56683782130315,6.04921758026082,9.19096385950227,29.94916828662571,41.11660505699678,36.107577164344555,43.77156250542924,39.83395311879794,43.44551903269429,10.110000000000014,-6.099999999999994,-6.099999999999994,-99.25999999999999,-84.02999999999997,-41.89999999999998,21.110000000000014,43.20000000000002,40.05000000000001,135715.86999999965,119.15352941176471
148.82,6,12,2022,10,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,142.11,131.3,148.75,226.55,222.44,180.76,99.36,90.0,100.0,148.82,140.97666666666666,142.61,152.01666666666668,189.30375000000004,192.84687499999998,164.85541666666668,149.68848958333334,129.31716145833335,148.82,144.03507495372375,145.4092526611396,157.10329408458745,173.24364300190214,179.04643355241222,170.84570191470965,155.71769600656125,139.61490619625744,8.46707938626674,9.200373905445916,20.943596258580953,41.52002249439168,36.63799667919783,43.28706956359533,39.60036808107951,43.431305803250076,6.7099999999999795,17.519999999999982,0.06999999999999318,-77.73000000000002,-73.62,-31.939999999999998,49.459999999999994,58.81999999999999,48.81999999999999,135864.68999999965,119.17955263157894
148.32,6,12,2022,11,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,148.82,132.0,153.22,213.74,221.61,176.51,91.79,87.85,95.0,148.32,146.41666666666666,141.79333333333332,146.565,186.25,192.25958333333332,165.44427083333335,150.0034375,129.456015625,148.32,146.17753747686186,146.24089475795685,155.752018071574,171.24975156174997,177.7922934074158,170.3812544525507,155.6410359443171,139.66012746277036,3.738052077399309,8.237290007440304,7.817369355248986,41.73526649687559,37.12810055586661,42.662662604616976,39.34562630824064,43.40653157417684,-0.5,16.319999999999993,-4.900000000000006,-65.42000000000002,-73.29000000000002,-28.189999999999998,56.52999999999999,60.47,53.31999999999999,136013.00999999966,119.20509202453988
150.01,6,12,2022,12,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,148.32,142.11,148.21,156.51,215.0,171.8,95.0,79.23,88.1,150.01,149.04999999999998,142.09333333333333,146.02333333333334,183.54208333333335,191.805625,166.0172916666667,150.37208333333334,129.61723958333332,150.01,148.09376873843092,147.31778196996916,154.86863067594723,169.55057143680997,176.65832224792942,169.96122858754967,155.5826832402309,139.71389303439236,0.8681589716284899,8.544761358088131,7.27178899250642,41.89683727600322,37.51477609066854,42.07187630407809,39.00919377247345,43.36748067189933,1.6899999999999977,7.899999999999977,1.799999999999983,-6.5,-64.99000000000001,-21.79000000000002,55.00999999999999,70.77999999999999,61.91,136163.01999999967,119.23206654991243
154.27,6,12,2022,13,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,150.01,148.82,131.3,153.12,217.6,175.0,115.98,65.88,89.9,154.27,150.86666666666665,145.92166666666665,146.11916666666667,180.90333333333334,191.37375,166.41614583333333,150.83244791666667,129.78486979166667,154.27,151.18188436921548,149.3041299785494,154.77653364887843,168.32812572186518,175.74451317658534,169.63769810120843,155.56908030509896,139.7895091744734,3.0661104568091675,7.860064673186886,7.380580733907012,41.65214934343179,37.83035686498255,41.77295270412001,38.5254097796298,43.3379550904173,4.260000000000019,5.450000000000017,22.97,1.1500000000000057,-63.329999999999984,-20.72999999999999,38.290000000000006,88.39000000000001,64.37,136317.28999999966,119.26272090988627
153.38,6,12,2022,14,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,154.27,148.32,132.0,148.21,221.71,176.36,110.23,65.88,78.0,153.38,152.5533333333333,149.485,146.54999999999998,178.05625,190.895,166.865625,151.28817708333332,129.981171875,153.38,152.28094218460774,150.46866427039242,154.56168231828175,167.13227566411595,174.83167590407166,169.3024878310804,155.54639553509793,139.86010912681382,2.2470944202139047,4.348170879808862,7.659357912800915,41.072864289921014,38.16829975756053,41.39243802823272,38.02956071640371,43.27345102225007,-0.8900000000000148,5.060000000000002,21.379999999999995,5.1699999999999875,-68.33000000000001,-22.980000000000018,43.14999999999999,87.5,75.38,136470.66999999966,119.29254370629371
148.21,6,12,2022,15,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,153.38,150.01,142.11,148.21,214.9,176.36,99.6,80.14,66.52,148.21,151.95333333333335,150.50166666666667,146.54999999999998,175.2775,190.30854166666666,167.37197916666665,151.64270833333333,130.19390625,148.21,150.2454710923039,149.8233316217089,153.58450042316147,165.61849361098666,173.74507688757893,168.86759117476947,155.4703707109,139.9034851832979,3.272221467650947,2.66706892799673,7.659357912800915,40.72632203528508,38.610089133986904,40.85474618101775,37.678479240305755,43.16130895799713,-5.1699999999999875,-1.799999999999983,6.099999999999994,0.0,-66.69,-28.150000000000006,48.610000000000014,68.07000000000001,81.69000000000001,136618.87999999966,119.31779912663755
154.27,6,12,2022,16,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,148.21,154.27,148.82,148.75,215.01,187.9,124.98,91.4,99.78,154.27,151.95333333333332,151.41,147.01,172.74666666666667,189.60791666666668,167.67708333333334,151.97015625,130.33580729166667,154.27,152.25773554615193,151.09380830122063,153.68996189652123,164.71061412210773,172.9501757901267,168.566609913434,155.45793163617566,139.97811642909895,3.272221467650947,2.8978681819606567,7.963225705478022,40.03123059797704,38.95828254102221,40.643653299239794,37.42452659787372,43.150628177818064,6.060000000000002,0.0,5.450000000000017,5.52000000000001,-60.73999999999998,-33.629999999999995,29.290000000000006,62.870000000000005,54.49000000000001,136773.14999999964,119.34829842931937
148.21,6,12,2022,17,1,49,340,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,34,154.27,153.38,148.32,153.22,221.61,210.28,153.38,111.1,110.0,148.21,150.23,151.39166666666668,146.5925,169.68833333333333,188.31479166666665,167.62322916666668,152.16343750000001,130.4353125,148.21,150.23386777307599,150.26986307230047,152.84689083551794,163.3905649923391,171.94037269665213,168.1468859976931,155.3828235363189,140.02087946063608,3.4987426312920507,2.9215777700904315,7.736142008898268,38.924356817077864,39.28627441489582,40.66621575951708,37.30799206458831,43.14766739918689,-6.060000000000002,-5.1699999999999875,-0.10999999999998522,-5.009999999999991,-73.4,-62.06999999999999,-5.1699999999999875,37.110000000000014,38.21000000000001,136921.35999999964,119.3734612031386
164.0,6,12,2022,18,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,148.21,148.21,150.01,148.21,237.2,237.0,170.57,140.83,121.74,164.0,155.4933333333333,153.72333333333333,147.90833333333333,166.63833333333335,186.7939583333333,167.55479166666666,152.28411458333332,130.54536458333334,164.0,157.116933886538,154.19275933735747,154.56275378389978,163.43931979295198,171.61627585189083,168.06138319361693,155.47212070174567,140.14544632058085,7.965766336854202,5.781334332720188,9.234099683765558,36.175117399126535,38.77108830370333,40.666732763284344,37.30861383417592,43.17931369833725,15.789999999999992,15.789999999999992,13.990000000000009,15.789999999999992,-73.19999999999999,-73.0,-6.569999999999993,23.169999999999987,42.260000000000005,137085.35999999964,119.4123344947735
182.75,6,12,2022,19,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,164.0,154.27,154.27,131.3,240.95,256.0,170.57,150.57,150.0,182.75,164.98666666666665,158.47,152.19583333333333,164.21333333333334,185.26791666666665,167.68166666666667,152.45171875,130.63065104166665,182.75,169.933466943269,162.35197095525535,158.89925320176135,164.98417420951583,172.07071357222182,168.36424127209906,155.75479302607988,140.36676867735707,17.291125854997702,13.222576148392111,12.267724437678313,32.76724685820697,37.406725812250954,40.69522888540033,37.373099610781104,43.250125562752196,18.75,28.47999999999999,28.47999999999999,51.44999999999999,-58.19999999999999,-73.25,12.180000000000007,32.18000000000001,32.75,137268.10999999964,119.46745865970408
194.83,6,12,2022,20,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,182.75,148.21,153.38,132.0,245.58,256.68,171.95,165.9,157.96,194.83,180.52666666666664,165.37833333333336,157.43166666666667,162.09875,183.979375,167.92000000000002,152.60239583333333,130.72666666666666,194.83,182.3817334716345,171.6314078251824,164.42706040149037,167.37184027275455,172.99966403866173,168.9099270190661,156.15971745068006,140.6496945543578,15.534787843204914,19.411201319514014,15.771956605048608,28.66937273733385,35.93061246857663,40.787384195039,37.48575164551068,43.35176177402818,12.080000000000013,46.620000000000005,41.45000000000002,62.83000000000001,-50.75,-61.849999999999994,22.880000000000024,28.930000000000007,36.870000000000005,137462.93999999962,119.53299130434783
182.75,6,12,2022,21,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,194.83,164.0,148.21,142.11,241.37,222.04,161.71,156.0,134.72,182.75,186.77666666666664,171.135,160.81833333333336,159.65625,183.16083333333333,168.13916666666668,152.74171875,130.85174479166668,182.75,182.56586673581725,174.80814844655885,167.24597418587646,168.6020930509342,173.3976369350429,169.19528934856987,156.43526442010304,140.86839743978973,6.974391251815032,18.396529835815294,16.528023493632908,23.68619223761807,35.48993221538321,40.810185897426265,37.54810447128426,43.43252602360458,-12.080000000000013,18.75,34.53999999999999,40.639999999999986,-58.620000000000005,-39.28999999999999,21.039999999999992,26.75,48.03,137645.68999999962,119.58791485664639
156.51,6,12,2022,22,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,182.75,182.75,154.27,148.82,226.55,196.41,150.82,139.4,111.0,156.51,178.02999999999997,171.50833333333335,161.45916666666668,156.73791666666668,182.32958333333332,168.19843749999998,152.83083333333335,130.97026041666666,156.51,169.53793336790864,169.58010603325633,165.59428584958778,167.6347256068595,172.70834563157177,168.93373699086737,156.43603888207087,140.94965251802458,19.591181689731005,18.004375486717375,16.165633839236342,18.921515469035096,35.639960297894184,40.78889395613109,37.53657638678854,43.44030608943137,-26.24000000000001,-26.24000000000001,2.2399999999999807,7.689999999999998,-70.04000000000002,-39.900000000000006,5.689999999999998,17.109999999999985,45.50999999999999,137802.19999999963,119.6199652777778
134.7,6,12,2022,23,1,49,340,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,34,156.51,194.83,148.21,148.32,213.74,180.76,140.11,125.0,91.32,134.7,157.98666666666665,169.25666666666666,160.32416666666666,153.44458333333333,181.37,168.14208333333332,152.88135416666668,131.08322916666665,134.7,152.1189666839543,159.61436145232597,160.84131879580502,164.99994755831074,171.15698458538515,168.22788674363298,156.2107949558318,140.9171867906582,24.059011478723765,21.919893856191624,17.58760279201568,15.051611781139972,36.29712883551728,40.831824247803844,37.50543723569192,43.39330485819823,-21.810000000000002,-60.130000000000024,-13.51000000000002,-13.620000000000005,-79.04000000000002,-46.06,-5.410000000000025,9.699999999999989,43.379999999999995,137936.89999999964,119.63304423243711
142.34,7,12,2022,0,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,134.7,182.75,164.0,150.01,156.51,220.69,131.01,110.0,97.84,142.34,144.51666666666665,165.64666666666668,159.685,152.85416666666666,179.73770833333333,168.26010416666665,153.04979166666666,131.19911458333334,142.34,147.22948334197716,154.67882960880428,157.99496205798886,163.18715175364588,169.98078113292044,167.6941158829395,156.06705614799932,140.92457802810932,11.06672640546184,24.580848371581958,18.127596491136803,15.203292239759875,36.25295933567332,40.739637558649456,37.384272135454985,43.36370463454129,7.640000000000015,-40.41,-21.659999999999997,-7.6699999999999875,-14.169999999999987,-78.35,11.330000000000013,32.34,44.5,138079.23999999964,119.65272097053726
136.23,7,12,2022,1,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,142.34,156.51,182.75,154.27,153.12,175.4,115.0,97.37,67.72,136.23,137.75666666666663,157.89333333333335,158.18166666666667,152.15041666666667,178.92166666666665,168.48125,153.25218750000002,131.37752604166667,136.23,141.72974167098857,149.4077354348602,154.6465063567598,161.03057961335423,168.6031982295359,167.0453712255593,155.8614907993154,140.90019060978148,4.042330186085568,25.429202635291087,19.325917517127326,15.576777720911126,36.78955751084787,40.50442606743941,37.185913808399704,43.24261677271386,-6.110000000000014,-20.28,-46.52000000000001,-18.04000000000002,-16.890000000000015,-39.170000000000016,21.22999999999999,38.859999999999985,68.50999999999999,138215.46999999965,119.6670735930736
136.23,7,12,2022,2,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,136.23,134.7,194.83,153.38,148.21,161.4,104.52,94.07,59.4,136.23,138.26666666666665,148.12666666666667,156.75250000000003,151.65125,178.39729166666666,168.8115625,153.47177083333335,131.57760416666665,136.23,138.9798708354943,145.64266816775728,151.81319768648905,159.0465332442859,167.2818431997589,166.41000274668178,155.65805566149865,140.87592987934104,3.52761014474944,18.792965350542325,20.321755975040936,15.897198088506789,37.22145730621301,40.104657540992626,36.958394139509316,43.08617468603213,0.0,1.5300000000000011,-58.60000000000002,-17.150000000000006,-11.980000000000018,-25.170000000000016,31.709999999999994,42.16,76.82999999999998,138351.69999999966,119.68140138408306
134.99,7,12,2022,3,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,136.23,142.34,182.75,148.21,148.21,159.98,103.48,93.0,52.2,134.99,135.81666666666663,140.16666666666666,155.65083333333334,151.10041666666666,177.87666666666667,169.13979166666667,153.69046875,131.79320312500002,134.99,136.98493541774715,142.5990486912552,149.22501342702918,157.12201058474307,165.9638087834422,165.76216763850277,155.44387891889244,140.84535362022757,0.7159143337970965,8.4794449503889,21.16768440049145,16.24681091895386,37.656770029810374,39.69114714972896,36.72216551475803,42.89465074527531,-1.2399999999999807,-7.349999999999994,-47.75999999999999,-13.219999999999999,-13.219999999999999,-24.98999999999998,31.510000000000005,41.99000000000001,82.79,138486.68999999965,119.69463267070009
134.7,7,12,2022,4,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,134.99,136.23,156.51,154.27,148.75,157.0,105.0,92.0,50.7,134.7,135.30666666666664,136.53166666666667,154.01999999999998,150.51500000000001,177.41208333333336,169.44916666666666,153.91286458333335,132.011953125,134.7,135.84246770887358,140.34217763661087,146.990395976717,155.32824973796363,164.68773495554657,165.12171057379135,155.228916443049,140.81342970531728,0.8126704949335408,2.932762633878186,22.020434311628563,16.58479922149791,38.055264570422224,39.29976273309073,36.47506921104027,42.693736702432,-0.29000000000002046,-1.5300000000000011,-21.810000000000002,-19.57000000000002,-14.050000000000011,-22.30000000000001,29.69999999999999,42.69999999999999,83.99999999999999,138621.38999999966,119.70759067357514
135.6,7,12,2022,5,2,49,341,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,134.7,136.23,134.7,148.21,153.22,159.97,105.0,93.0,51.4,135.6,135.09666666666664,136.68166666666667,152.96916666666667,149.78083333333333,176.904375,169.76791666666665,154.13473958333333,132.23122395833335,135.6,135.72123385443678,138.98726974043635,145.2380273649144,153.74998975892652,163.50048046756507,164.5130155104142,155.02550798249928,140.78634695360134,0.4593836450454819,2.841952967005658,22.61573083189282,16.847761021847436,38.45339809604593,38.89352477338972,36.2313530871911,42.49439675318462,0.9000000000000057,-0.6299999999999955,0.9000000000000057,-12.610000000000014,-17.620000000000005,-24.370000000000005,30.599999999999994,42.599999999999994,84.19999999999999,138756.98999999967,119.72130284728213
136.23,7,12,2022,6,2,49,341,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,135.6,134.99,142.34,164.0,148.21,162.17,110.02,105.04,60.0,136.23,135.51,135.66333333333333,150.655,149.28166666666667,176.36395833333333,170.0409375,154.2971875,132.42973958333334,136.23,135.97561692721837,138.19947838602596,143.8521770010814,152.34839057821242,162.38739963215423,163.92986055143658,154.8307358790537,140.76267761877745,0.7689603370801834,0.6853806728171061,22.804385742460386,17.072301153232768,38.84516025823035,38.56026288614638,36.07968277751264,42.33383600561466,0.6299999999999955,1.2399999999999807,-6.110000000000014,-27.77000000000001,-11.980000000000018,-25.939999999999998,26.209999999999994,31.189999999999984,76.22999999999999,138893.21999999968,119.73553448275862
139.17,7,12,2022,7,2,49,341,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,136.23,134.7,136.23,182.75,131.3,220.06,119.1,136.27,98.6,139.17,136.99999999999997,136.15333333333334,147.02333333333334,149.60958333333335,174.67875,170.25,154.31229166666665,132.535390625,139.17,137.5728084636092,138.47677027573283,143.13184207783812,151.29411933195544,161.43975066757648,163.41934796274714,154.6684484606179,140.75440396880978,1.9054920624354261,1.6052248025344433,20.591234381001907,16.785066468161098,38.663362812049584,38.334917132804414,36.07270282307151,42.29979876197907,2.9399999999999977,4.469999999999999,2.9399999999999977,-43.58000000000001,7.869999999999976,-80.89000000000001,20.069999999999993,2.8999999999999773,40.56999999999999,139032.3899999997,119.75227390180879
150.07,7,12,2022,8,2,49,341,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,139.17,135.6,136.23,194.83,132.0,225.01,131.46,136.27,101.32,150.07,141.8233333333333,138.46,143.29333333333332,150.36249999999998,173.11750000000004,170.44385416666665,154.38416666666666,132.66234375,150.07,143.8214042318046,141.78912162552345,144.19925098893992,151.196189785399,160.97567921175704,163.14410367485544,154.6207961449638,140.80279667546532,7.291538475064392,5.909774953414683,14.208954496331168,16.36073487506537,38.09662131107111,38.18345170275256,36.0503065948775,42.27901918708605,10.900000000000006,14.469999999999999,13.840000000000003,-44.76000000000002,18.069999999999993,-74.94,18.609999999999985,13.799999999999983,48.75,139182.4599999997,119.77836488812392
156.85,7,12,2022,9,2,49,341,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,150.07,136.23,134.99,182.75,142.11,226.14,131.01,111.5,101.84,156.85,148.69666666666663,142.10333333333332,141.135,150.97666666666666,171.67395833333333,170.71302083333333,154.62036458333333,132.80559895833332,156.85,150.33570211590228,146.09222973251676,146.14552006756455,151.6484946025671,160.8072841418894,163.01432834135326,154.64389670304706,140.8861587706577,8.919648722531267,9.177528352812544,8.484703348327091,16.31407092496946,37.35020953198711,37.99314719704644,35.91617762303856,42.26750468909794,6.780000000000001,20.620000000000005,21.859999999999985,-25.900000000000006,14.73999999999998,-69.28999999999999,25.840000000000003,45.349999999999994,55.00999999999999,139339.3099999997,119.8102407566638
